fips,county,state,case,year,prcp,avtemp,size
1119,Sumter County,Alabama,0,2000,1007.1817076148056,17.89505867066422,14748
1121,Talladega County,Alabama,0,2000,1020.0385210955584,16.640763494703506,80338
1123,Tallapoosa County,Alabama,0,2000,1093.0554413377192,16.63367909715887,41743
1125,Tuscaloosa County,Alabama,1,2000,1102.5057385896382,17.372330715781764,165191
1127,Walker County,Alabama,0,2000,1172.215329029521,16.58719877336846,70680
1129,Washington County,Alabama,0,2000,1015.3703944386999,18.90885557536206,18112
1131,Wilcox County,Alabama,0,2000,929.5458957045826,18.440559088294187,12980
1133,Winston County,Alabama,0,2000,1209.4354184468586,16.155419280131657,24882
4001,Apache County,Arizona,0,2000,293.590776186992,11.20327164812018,69516
4003,Cochise County,Arizona,0,2000,482.4558539636356,16.693582889823432,118028
4005,Coconino County,Arizona,0,2000,316.95464788481246,12.218878282623928,116717
4007,Gila County,Arizona,0,2000,473.8491171189569,15.573115406781652,51355
4009,Graham County,Arizona,0,2000,397.7070931813803,16.33843839024923,33541
4011,Greenlee County,Arizona,0,2000,435.09467721754504,13.841884238104667,8542
4012,La Paz County,Arizona,0,2000,98.81143997383415,22.39507026851457,19643
4013,Maricopa County,Arizona,1,2000,225.52513004005178,21.842505732965293,3097378
4015,Mohave County,Arizona,0,2000,211.19001510046593,17.456693695041945,156194
4017,Navajo County,Arizona,0,2000,254.88512122246527,12.404083941572456,97876
4019,Pima County,Arizona,0,2000,333.9219735935109,20.464227071501735,848521
4021,Pinal County,Arizona,1,2000,291.4720417570534,20.9209913585497,181283
4023,Santa Cruz County,Arizona,0,2000,606.582011132267,16.773166427399193,38542
4025,Yavapai County,Arizona,0,2000,399.1518204360712,15.72923713355768,168886
4027,Yuma County,Arizona,0,2000,73.28057107586547,22.861295799313464,160675
5001,Arkansas County,Arkansas,0,2000,1037.429931222576,17.169482962725915,20672
5003,Ashley County,Arkansas,0,2000,1336.1353447492731,17.425914084264473,24160
5005,Baxter County,Arkansas,0,2000,995.6314645162443,14.61855084721635,38465
5007,Benton County,Arkansas,1,2000,1133.191627564469,14.105103345421272,154791
5009,Boone County,Arkansas,0,2000,985.4480031866776,14.357735533463327,34051
5011,Bradley County,Arkansas,0,2000,1344.633662923177,16.982706536187067,12603
5013,Calhoun County,Arkansas,0,2000,1329.1913113064236,16.790085474650066,5717
5015,Carroll County,Arkansas,0,2000,1130.039046514602,14.349528267270042,25411
5017,Chicot County,Arkansas,0,2000,1299.9046872456868,17.91904826958974,14083
5019,Clark County,Arkansas,0,2000,1263.5822967044892,16.726019162980336,23508
5021,Clay County,Arkansas,0,2000,1034.6533368428547,15.049322505791983,17542
5023,Cleburne County,Arkansas,0,2000,1036.052210608194,15.480127378951671,24113
5025,Cleveland County,Arkansas,0,2000,1249.6937730577256,16.81048526763916,8544
5027,Columbia County,Arkansas,0,2000,1495.6388436376521,17.563398226172524,25564
5029,Conway County,Arkansas,0,2000,1064.659997832909,15.720408278904603,20321
5031,Craighead County,Arkansas,0,2000,1006.8941327560046,15.753054043478217,82518
5033,Crawford County,Arkansas,0,2000,1237.2214139687894,15.421843037460789,53376
5035,Crittenden County,Arkansas,0,2000,992.7974754872948,16.274048381381565,50976
5037,Cross County,Arkansas,0,2000,1012.7424451251362,15.94206835502802,19476
5039,Dallas County,Arkansas,0,2000,1262.3138029679008,16.638232272604238,9158
5041,Desha County,Arkansas,0,2000,1158.9362386067708,17.333528583885258,15306
5043,Drew County,Arkansas,0,2000,1285.9666649070946,17.316442987940334,18703
5045,Faulkner County,Arkansas,0,2000,1052.8530883789062,16.096768398874815,86456
5047,Franklin County,Arkansas,0,2000,1165.0682043868503,15.672280997372745,17747
5049,Fulton County,Arkansas,0,2000,962.496706334556,14.387533013413591,11655
5051,Garland County,Arkansas,2,2000,1153.9114599135316,16.407086224231904,88350
5053,Grant County,Arkansas,0,2000,1083.569561298077,16.769881447592933,16488
5055,Greene County,Arkansas,0,2000,1044.9644193427507,15.429873122725375,37504
5057,Hempstead County,Arkansas,0,2000,1390.210990679146,16.980684865819345,23560
5059,Hot Spring County,Arkansas,0,2000,1130.4605384744623,16.811016533964423,30383
5061,Howard County,Arkansas,0,2000,1390.457023458278,16.3975630009428,14252
5063,Independence County,Arkansas,0,2000,987.8473372920866,15.637311143259849,34270
5065,Izard County,Arkansas,0,2000,1054.5331781560724,14.965098955414511,13276
5067,Jackson County,Arkansas,0,2000,966.7114131761634,15.958381901616635,18351
5069,Jefferson County,Arkansas,0,2000,1071.6447080724379,17.07095004530514,84218
5071,Johnson County,Arkansas,0,2000,1147.3459442440826,15.259272292108818,22799
5073,Lafayette County,Arkansas,0,2000,1499.6929361979167,17.567556686401367,8527
5075,Lawrence County,Arkansas,0,2000,1129.2234139791349,15.445743921326429,17679
5077,Lee County,Arkansas,0,2000,930.3663323296441,16.55777269999186,12528
5079,Lincoln County,Arkansas,0,2000,1191.396557336566,17.181106808541834,14474
5081,Little River County,Arkansas,0,2000,1444.9698736728767,17.426798600416916,13610
5083,Logan County,Arkansas,0,2000,1011.2322720614346,16.231031036376955,22504
5085,Lonoke County,Arkansas,0,2000,981.4300839720654,16.74661299761604,53124
5087,Madison County,Arkansas,0,2000,1172.86818222172,14.4582785771898,14296
5089,Marion County,Arkansas,0,2000,969.4085250051398,14.598322346335964,16156
5091,Miller County,Arkansas,1,2000,1465.0898046400941,17.586746326928,40434
5093,Mississippi County,Arkansas,0,2000,1042.6091442108154,15.95371226221323,51827
5095,Monroe County,Arkansas,0,2000,974.9172426421067,16.621981763291632,10179
5097,Montgomery County,Arkansas,0,2000,1278.435307055448,15.844239690662485,9270
5099,Nevada County,Arkansas,0,2000,1370.8886075583837,17.134058265275854,9920
5101,Newton County,Arkansas,1,2000,1101.023024102219,14.226871835083521,8647
5103,Ouachita County,Arkansas,0,2000,1285.7643746681583,17.04074829990424,28685
5105,Perry County,Arkansas,0,2000,1057.1893607897637,16.255579129243507,10236
5107,Phillips County,Arkansas,0,2000,966.0166658968539,16.984326182184994,26268
5109,Pike County,Arkansas,0,2000,1308.221643468836,16.201248682462253,11321
5111,Poinsett County,Arkansas,0,2000,978.0125009042246,15.911489186463532,25617
5113,Polk County,Arkansas,0,2000,1446.117837890625,15.459249336242676,20262
5115,Pope County,Arkansas,0,2000,1068.103793966359,15.355056022775583,54500
5117,Prairie County,Arkansas,0,2000,950.1551034109933,16.595610521277603,9504
5119,Pulaski County,Arkansas,0,2000,1021.7034353008708,16.789575038065436,361905
5121,Randolph County,Arkansas,0,2000,1061.5583902994792,14.687856816697394,18163
5123,St. Francis County,Arkansas,0,2000,997.1618468645707,16.252735813844552,29284
5125,Saline County,Arkansas,1,2000,1073.7198138370693,16.69843497231742,83940
5127,Scott County,Arkansas,0,2000,1169.3999257482085,15.811622175058924,10991
5129,Searcy County,Arkansas,0,2000,1009.7878757052952,14.723700321081912,8273
5131,Sebastian County,Arkansas,0,2000,1073.519274455745,16.292947652863294,115518
5133,Sevier County,Arkansas,0,2000,1421.672095010447,16.738412346950795,15759
5135,Sharp County,Arkansas,0,2000,1026.1202241704705,14.901912442753824,17151
5137,Stone County,Arkansas,0,2000,1024.4632037934803,15.090312980470204,11522
5139,Union County,Arkansas,0,2000,1353.2407605401402,17.518649476149985,45572
5141,Van Buren County,Arkansas,0,2000,1045.5487579075636,14.9298484177716,16211
5143,Washington County,Arkansas,0,2000,1228.0697224934895,14.177972522046831,158806
5145,White County,Arkansas,1,2000,982.7883647843903,15.896516612931794,67405
5147,Woodruff County,Arkansas,0,2000,951.9613394388339,16.16634243290599,8690
5149,Yell County,Arkansas,0,2000,1026.964794838265,16.165276311848263,21163
6001,Alameda County,California,4,2000,546.1019439697266,14.976324125572487,1450220
6003,Alpine County,California,0,2000,1014.4715465198864,5.773911365595731,1205
6005,Amador County,California,0,2000,1049.400219048394,14.037849511040582,35173
6007,Butte County,California,3,2000,1165.8818181355794,15.060919794169338,203926
6009,Calaveras County,California,1,2000,1055.8800616954109,14.56798057736091,40696
6011,Colusa County,California,0,2000,570.364809630347,15.83712134856344,18829
6013,Contra Costa County,California,1,2000,564.8185369557348,15.464546326933236,953192
6015,Del Norte County,California,0,2000,2404.374434111134,11.388775421294156,27471
6017,El Dorado County,California,0,2000,1208.4800728841722,11.713377468998777,157134
6019,Fresno County,California,1,2000,604.010540189396,13.404786749351707,801444
6021,Glenn County,California,1,2000,641.9512242105751,15.186684194193706,26451
6023,Humboldt County,California,10,2000,1626.5824565686678,12.446039857362447,126403
6025,Imperial County,California,0,2000,28.278090035323032,23.32405887035109,142396
6027,Inyo County,California,0,2000,128.94447497370362,15.694742243140546,17918
6029,Kern County,California,2,2000,187.14815554804406,16.596062925664704,663484
6031,Kings County,California,0,2000,206.62774819726343,17.80153764260782,129774
6033,Lake County,California,0,2000,966.4480561191596,14.078098287860167,58551
6035,Lassen County,California,0,2000,406.1260828674235,8.30894084692318,33749
6037,Los Angeles County,California,2,2000,327.7722584670564,16.821809900163416,9542578
6039,Madera County,California,0,2000,741.2781434201909,13.96496543466688,123566
6041,Marin County,California,3,2000,931.2323848179409,14.060939936410813,247614
6043,Mariposa County,California,0,2000,935.3028768353757,13.240256467751697,17143
6045,Mendocino County,California,7,2000,1234.5610025819317,13.0671123494216,86396
6047,Merced County,California,1,2000,362.89645508220764,16.83269647770502,212122
6049,Modoc County,California,0,2000,418.6480297346761,8.356367988873245,9415
6051,Mono County,California,0,2000,347.5589344049059,6.917563069508528,12896
6053,Monterey County,California,1,2000,609.4942228581841,14.703235863158422,403065
6055,Napa County,California,2,2000,818.3631751650855,15.402815092177619,124545
6057,Nevada County,California,9,2000,1389.428671061198,11.212818320592245,92503
6059,Orange County,California,3,2000,273.1860715321132,18.020581219877517,2856372
6061,Placer County,California,1,2000,1233.935218081267,11.820676254189532,251274
6063,Plumas County,California,0,2000,1034.611999660585,9.147070041516931,20764
6065,Riverside County,California,3,2000,117.32933930359034,20.19727460103086,1559109
6067,Sacramento County,California,3,2000,566.5634205466822,16.40072780533841,1230150
6069,San Benito County,California,0,2000,434.17598100142044,14.861360271581622,53827
6071,San Bernardino County,California,1,2000,104.05310681483128,19.17377831068112,1718469
6073,San Diego County,California,9,2000,232.79828231713554,17.3282196387816,2824987
6075,San Francisco County,California,2,2000,686.6111178927952,14.0065279006958,777360
6077,San Joaquin County,California,0,2000,465.01747630466923,16.360923709156356,567968
6079,San Luis Obispo County,California,1,2000,471.4803664044636,15.218486357510574,247878
6081,San Mateo County,California,2,2000,812.3800036781713,14.041129350662231,708272
6083,Santa Barbara County,California,0,2000,586.4577833279013,15.146678078938,399784
6085,Santa Clara County,California,2,2000,609.635157213713,15.191755540747392,1685842
6087,Santa Cruz County,California,5,2000,1173.4994702148438,14.39463623046875,255834
6089,Shasta County,California,0,2000,1310.804001513672,12.576422542572022,163782
6091,Sierra County,California,0,2000,1255.7542092172723,8.52426286747581,3569
6093,Siskiyou County,California,0,2000,954.8217558241982,9.48933965508037,44230
6095,Solano County,California,1,2000,592.4231890249944,16.04572255369546,396974
6097,Sonoma County,California,8,2000,1026.9272195016695,14.663960737806137,460411
6099,Stanislaus County,California,1,2000,424.4246522322945,16.611848723370095,449702
6101,Sutter County,California,1,2000,535.5324982352879,16.517646115759145,79149
6103,Tehama County,California,2,2000,904.9722995716683,14.58520030768471,56136
6105,Trinity County,California,1,2000,1310.1661362216266,10.943263222753881,13006
6107,Tulare County,California,0,2000,556.8134920086412,12.644242320072522,368628
6109,Tuolumne County,California,0,2000,1214.1907846644306,9.607668957502945,54651
6111,Ventura County,California,2,2000,516.0964267281072,14.766137344302333,756366
6113,Yolo County,California,0,2000,552.2403740734787,16.39357480351229,169884
6115,Yuba County,California,0,2000,924.9894957879577,15.680992357658617,60334
8001,Adams County,Colorado,0,2000,338.12450048273257,10.559846435893666,350961
8003,Alamosa County,Colorado,0,2000,238.54417374990518,6.48478039014108,14964
8005,Arapahoe County,Colorado,0,2000,401.92471561586956,10.318271319071451,491701
8007,Archuleta County,Colorado,0,2000,575.6936889944725,6.696195561185624,10038
8009,Baca County,Colorado,0,2000,362.6208128178785,12.564844245232907,4501
8011,Bent County,Colorado,0,2000,252.06454219818116,12.652000506718954,5968
8013,Boulder County,Colorado,0,2000,508.8171908796326,7.444034454990025,271669
8014,Broomfield County,Colorado,0,2000,306.9533335367839,11.11011823018392,39563
8015,Chaffee County,Colorado,0,2000,530.8880478463522,3.603684456322254,16315
8017,Cheyenne County,Colorado,0,2000,290.71505340686343,11.122046016183571,2218
8019,Clear Creek County,Colorado,0,2000,633.5080982995412,2.635336609882495,9310
8021,Conejos County,Colorado,0,2000,483.18231680312596,5.188648158513406,8398
8023,Costilla County,Colorado,0,2000,364.38328129695014,5.897246147921452,3668
8025,Crowley County,Colorado,0,2000,259.55784045410155,12.061386985778809,5533
8027,Custer County,Colorado,0,2000,447.3972578470686,5.722130890507086,3514
8029,Delta County,Colorado,0,2000,439.1431986786598,8.597329471000405,27916
8031,Denver County,Colorado,0,2000,342.77875328063965,11.341377794742584,556094
8033,Dolores County,Colorado,0,2000,539.4619144392602,6.888335621651308,1846
8035,Douglas County,Colorado,0,2000,453.0556917630709,8.92081566957327,180311
8037,Eagle County,Colorado,0,2000,606.7887355760596,4.608935964404395,41987
8039,Elbert County,Colorado,0,2000,416.43050694120103,9.418342215427455,20099
8041,El Paso County,Colorado,0,2000,406.34296875,9.327708053588868,519463
8043,Fremont County,Colorado,0,2000,357.46744493660947,8.27519220245042,46277
8045,Garfield County,Colorado,0,2000,555.167462411974,6.822428728759623,44259
8047,Gilpin County,Colorado,0,2000,588.3743471891984,4.524340608845586,4816
8049,Grand County,Colorado,0,2000,639.8119928418976,2.8595134735657894,12490
8051,Gunnison County,Colorado,0,2000,628.6816709276656,3.9744647092127825,14006
8053,Hinsdale County,Colorado,0,2000,793.2773376103689,1.7533264280511782,790
8055,Huerfano County,Colorado,0,2000,401.19914592960015,9.064185806406222,7823
8057,Jackson County,Colorado,0,2000,711.0702991770274,3.048791192630749,1576
8059,Jefferson County,Colorado,0,2000,427.77736891361707,8.182740483367652,526471
8061,Kiowa County,Colorado,0,2000,268.1355691389604,11.808277950142369,1614
8063,Kit Carson County,Colorado,0,2000,361.8742076594655,10.754243385501024,7978
8065,Lake County,Colorado,0,2000,677.0664865594161,1.2165906473242662,7832
8067,La Plata County,Colorado,0,2000,556.9818566458566,7.343188990902022,44221
8069,Larimer County,Colorado,0,2000,468.68507552265527,6.009870032274827,253152
8071,Las Animas County,Colorado,0,2000,346.7856444898422,11.153432855127301,15276
8073,Lincoln County,Colorado,0,2000,331.4695556640625,10.184215444399987,6064
8075,Logan County,Colorado,0,2000,338.96094657548895,10.299624028548696,20647
8077,Mesa County,Colorado,0,2000,392.49312891922597,9.28811118166571,117488
8079,Mineral County,Colorado,0,2000,782.7695652803928,2.3413024493258634,837
8081,Moffat County,Colorado,0,2000,343.3346112898594,7.1640381884080755,13166
8083,Montezuma County,Colorado,0,2000,367.667405796051,9.919566663354635,23863
8085,Montrose County,Colorado,0,2000,389.1819672745265,9.286596677276526,33600
8087,Morgan County,Colorado,0,2000,311.9096848337274,10.59385394046181,27256
8089,Otero County,Colorado,0,2000,296.86321230873546,12.72406607711871,20248
8091,Ouray County,Colorado,0,2000,618.9754638671875,5.138487212459246,3776
8093,Park County,Colorado,0,2000,440.87842265384296,3.51860106073215,14696
8095,Phillips County,Colorado,0,2000,346.75081494389747,10.76927291130533,4455
8097,Pitkin County,Colorado,0,2000,837.5965103047006,3.284485455752419,14790
8099,Prowers County,Colorado,0,2000,322.2652089436849,12.3174289782842,14444
8101,Pueblo County,Colorado,0,2000,320.3926631264065,11.801977684316428,141839
8103,Rio Blanco County,Colorado,0,2000,451.0912972930679,7.294861999221314,5979
8105,Rio Grande County,Colorado,0,2000,463.31884091142297,4.526014198427615,12429
8107,Routt County,Colorado,0,2000,749.1792150548987,4.4588026988949325,19828
8109,Saguache County,Colorado,0,2000,421.8947426932199,4.68331059436166,5978
8111,San Juan County,Colorado,0,2000,1060.6298183865017,1.2235586222399164,559
8113,San Miguel County,Colorado,0,2000,502.34182198842365,7.2295625056140125,6616
8115,Sedgwick County,Colorado,0,2000,343.2102060123366,10.845846069102384,2743
8117,Summit County,Colorado,0,2000,714.23094976516,1.807179368624375,23701
8119,Teller County,Colorado,0,2000,423.00318489493907,4.880342499567912,20648
8121,Washington County,Colorado,0,2000,357.6627992431019,10.395109766312228,4942
8123,Weld County,Colorado,0,2000,250.77874813895974,9.838527750477738,183045
8125,Yuma County,Colorado,0,2000,396.5584577195188,10.99792753381932,9815
9001,Fairfield County,Connecticut,1342,2000,1243.232987733645,9.896996881360206,884420
9003,Hartford County,Connecticut,231,2000,1226.6221534465922,9.394723748338633,858422
9005,Litchfield County,Connecticut,457,2000,1294.73669116528,8.19741018716391,182628
9007,Middlesex County,Connecticut,191,2000,1276.327452503551,9.664757589860397,155633
9009,New Haven County,Connecticut,442,2000,1283.7557839786305,9.744997987560197,824992
9011,New London County,Connecticut,439,2000,1250.9479227701822,9.626224319140116,259575
9013,Tolland County,Connecticut,201,2000,1191.9356423117897,8.6602802623402,136860
9015,Windham County,Connecticut,359,2000,1178.7448815634084,8.947875466457633,109196
10001,Kent County,Delaware,25,2000,1220.18189453125,12.673353328704835,127109
10003,New Castle County,Delaware,121,2000,1200.550498453776,12.313681968053181,501913
10005,Sussex County,Delaware,21,2000,1184.43571571251,13.134059224809919,157389
11001,District of Columbia,District of Columbia,11,2000,1022.3145363547585,13.49724240736528,571744
12001,Alachua County,Florida,1,2000,998.0058808071923,20.286971667340694,218602
12003,Baker County,Florida,0,2000,975.613370964326,19.500056668936487,22373
12005,Bay County,Florida,0,2000,1057.820583597819,19.971626393000285,148258
12007,Bradford County,Florida,0,2000,882.2344681589227,19.846523084138568,26078
12009,Brevard County,Florida,2,2000,893.5450275783433,22.108262131334016,477735
12011,Broward County,Florida,0,2000,1145.717412488214,24.16625401069378,1631723
12013,Calhoun County,Florida,0,2000,1028.7273172518103,19.75842992270865,13040
12015,Charlotte County,Florida,0,2000,902.8962785436752,22.684442824505744,142246
12017,Citrus County,Florida,1,2000,936.2472843123071,21.046455830703547,118639
12019,Clay County,Florida,1,2000,1040.5700020168138,19.871668940005094,141621
12021,Collier County,Florida,1,2000,1105.4617571149554,23.523985474974243,254070
12023,Columbia County,Florida,0,2000,1002.7054022054757,19.909728970147867,56726
12027,DeSoto County,Florida,0,2000,919.3296820322672,22.134585916996002,32262
12029,Dixie County,Florida,0,2000,1169.858016514542,19.902230593237547,13817
12031,Duval County,Florida,1,2000,1063.1804119172643,20.03325132463799,779803
12033,Escambia County,Florida,1,2000,1073.7562510172527,19.799191415309906,294784
12035,Flagler County,Florida,1,2000,991.3139126542686,21.140938496244125,50560
12037,Franklin County,Florida,0,2000,1168.4129345703125,20.26645118713379,9841
12039,Gadsden County,Florida,0,2000,1089.6413330078126,19.638423334757487,45067
12041,Gilchrist County,Florida,0,2000,1014.4066652784161,20.00307846069336,14540
12043,Glades County,Florida,0,2000,729.472407749721,22.641719617341693,10585
12045,Gulf County,Florida,0,2000,1106.4462387982537,20.16784762214212,14587
12047,Hamilton County,Florida,0,2000,1017.6666235021643,19.569426923184782,13325
12049,Hardee County,Florida,0,2000,828.7077382405599,22.01178907212757,26911
12051,Hendry County,Florida,0,2000,945.1967118915759,23.086900798897993,36326
12053,Hernando County,Florida,2,2000,952.6101581280049,21.2894838479849,131425
12055,Highlands County,Florida,0,2000,734.0233108932907,22.13763597849253,87407
12057,Hillsborough County,Florida,2,2000,861.1788173251682,22.21093776490953,1003269
12059,Holmes County,Florida,0,2000,1119.4666147085336,19.053165377103365,18535
12061,Indian River County,Florida,2,2000,949.2306046919389,22.224365407770332,113387
12063,Jackson County,Florida,0,2000,1020.1568904067531,19.74295202891032,46754
12065,Jefferson County,Florida,0,2000,1023.8853406039151,19.34791281006553,12906
12067,Lafayette County,Florida,0,2000,1045.01881328382,19.81014040896767,7038
12069,Lake County,Florida,1,2000,777.5177024699146,21.770634088457,212808
12071,Lee County,Florida,3,2000,1050.7981731912364,23.08885914346446,443916
12073,Leon County,Florida,0,2000,1118.679347826087,19.65883211467577,240410
12075,Levy County,Florida,0,2000,1019.1025460601612,20.364990222226282,34617
12077,Liberty County,Florida,0,2000,1044.9073186803746,19.82416702199865,6996
12079,Madison County,Florida,0,2000,1002.7496871948242,19.49687494834264,18746
12081,Manatee County,Florida,1,2000,960.8853759765625,22.29115101076522,265662
12083,Marion County,Florida,0,2000,876.3299124581473,21.042265636580332,260285
12085,Martin County,Florida,1,2000,943.4088541666666,22.91868437843761,127160
12086,Miami-Dade County,Florida,9,2000,1254.7977662519975,24.146657221245043,2258765
12087,Monroe County,Florida,0,2000,1114.348818446052,24.378866150534364,79483
12089,Nassau County,Florida,0,2000,1027.5609682144657,19.607702501358524,57949
12091,Okaloosa County,Florida,1,2000,1302.4119990596064,19.292611976906105,170966
12093,Okeechobee County,Florida,0,2000,764.8323736675715,22.359881384898042,35917
12095,Orange County,Florida,4,2000,731.658318359375,22.328142623901368,902756
12097,Osceola County,Florida,0,2000,803.8933035474305,22.17885123261618,174182
12099,Palm Beach County,Florida,2,2000,1034.2157195845462,23.260946080575582,1135318
12101,Pasco County,Florida,0,2000,954.1834991455078,21.8512091255188,347318
12103,Pinellas County,Florida,10,2000,994.4729316525343,22.928502943457627,922261
12105,Polk County,Florida,0,2000,800.6326648127424,22.29241226363356,485378
12107,Putnam County,Florida,0,2000,1037.4895838419595,20.813647254308066,70419
12109,St. Johns County,Florida,0,2000,1052.0524177970467,20.56718034010667,124478
12111,St. Lucie County,Florida,0,2000,861.6394485641312,22.60174411731762,193433
12113,Santa Rosa County,Florida,0,2000,1201.1447776938385,19.655353750072933,118387
12115,Sarasota County,Florida,4,2000,1047.3350609469126,22.540448292192206,327041
12117,Seminole County,Florida,1,2000,788.422123036486,22.17088565420597,367089
12119,Sumter County,Florida,0,2000,808.2798877757984,21.322478912688872,53554
12121,Suwannee County,Florida,0,2000,1024.0559549534576,20.031635730824572,35024
12123,Taylor County,Florida,0,2000,980.1907469042304,19.636029535410355,19215
12125,Union County,Florida,0,2000,905.6206226348877,19.923933625221252,13462
12127,Volusia County,Florida,1,2000,901.8122799343533,21.591058762868247,445060
12129,Wakulla County,Florida,1,2000,1071.2188208795362,19.851857544273457,22989
12131,Walton County,Florida,0,2000,1232.5075797323855,19.42911754631848,40819
12133,Washington County,Florida,0,2000,1119.85769688398,19.444660406003052,21015
13001,Appling County,Georgia,0,2000,965.4380031040737,18.57410648890904,17408
13003,Atkinson County,Georgia,0,2000,1055.4994260347808,18.676890336550198,7610
13005,Bacon County,Georgia,0,2000,1054.4588553688743,18.75110322778875,10122
13007,Baker County,Georgia,0,2000,962.7014537464489,18.916087167913265,4053
13009,Baldwin County,Georgia,0,2000,865.693244934082,17.32008957862854,44738
13011,Banks County,Georgia,0,2000,993.0462917751736,15.602847240589282,14504
13013,Barrow County,Georgia,0,2000,978.6630004882812,15.91830825805664,46561
13015,Bartow County,Georgia,0,2000,1104.3243901500964,15.552372174720242,76703
